Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Inside The Site,Swap,Facade,Property Structure,Fuel Type,Structure Type,State of the Building,Rental Income,Dues,Authorized Office,Last Update Dat...,Number Of Room ...,Number of Bathr...,Number of Floor...,Loan Availabili...,Title Deed Stat...,Furnishing Stat...,Closed Area M2,Open Area M2,Property Struct...,State of the Bu...,Authorized Offi...
https://www.hepsiemlak.com/en/izmir-buca-mustafa-kemal-satilik/daire/112720-132,"105 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,,112720-132,,For Sale,Apartment,,,"105 m2 
/ 95 m2",,2.,New Property,Combi Boiler,,,,Empty,,No,,,,,,,,,10-09-2025,2 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-akincilar-satilik/daire/139799-786,"145 Square Meters Apartment For Sale in Buca, Izmir",5.300.000 TRY,5300000.0,,139799-786,,For Sale,Apartment,,,"145 m2 
/ 135 m2",,2.,3 at Age,Combi Boiler,,,,Empty,,No,,,,,,,250 TRY,,02-09-2025,3 + 1,2,4 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/21915-12771,"90 Square Meters Apartment For Sale in Buca, Izmir",3.350.000 TRY,3350000.0,,21915-12771,,For Sale,Apartment,,,"90 m2 
/ 85 m2",,Garden,5 at Age,Combi Boiler,,,,Owner,,No,,,,,,,,,01-08-2025,2 + 1,1,2 Storey,Available,Floor Easement,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/daire/159621-12,"95 Square Meters Apartment For Sale in Buca, Izmir",3.550.000 TRY,3550000.0,,159621-12,,For Sale,Apartment,,,"95 m2 
/ 90 m2",,3.,18 at Age,Combi Boiler,,,,Empty,,No,,,Gas,Reinforced Conc...,,,,,23-10-2025,2 + 1,1,4 Storey,Available,Condominium,Not Furnished,,,Daire,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/161350-9,"58 Square Meters Apartment For Sale in Buca, Izmir",1.250.000 TRY,1250000.0,,161350-9,,For Sale,Apartment,,,"58 m2 
/ 52 m2",,2.,2 at Age,Combi Boiler,,,,Empty,,No,,,,,,,,,13-08-2025,1 + 1,1,3 Storey,Available,Condominium,Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/130551-930,"125 Square Meters Apartment For Sale in Buca, Izmir",4.950.000 TRY,4950000.0,,130551-930,,For Sale,Apartment,,,"125 m2 
/ 110 m2",,2.,11 at Age,Combi Boiler,,,,Owner,Altınevler Sitesi,No,"North, South, West",,,,,,,,23-09-2025,3 + 1,1,7 Storey,Available,Condominium,Not Furnished,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yildiz-satilik/mustakil-ev/0-44410019,"128 Square Meters Detached House For Sale in Buca, Izmir",6.200.000 TRY,6200000.0,,0-44410019,,For Sale,Detached House,,,"128 m2 
/ 100 m2",,,30 at Age,Gas Stove,,,,Owner,,No,"East, West",,Gas,Reinforced Conc...,,20.000 TRY,10 TRY,,19-08-2025,2 + 1,2,3 Storey,Available,Floor Easement,Not Furnished,,,Müstakil Ev,Second Hand,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/158709-63,"55 Square Meters Apartment For Sale in Buca, Izmir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/160390-72,"55 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,,160390-72,,For Sale,Apartment,,,"55 m2 
/ 45 m2",,Raised Ground F...,New Property,Combi Boiler,,,,Empty,,No,North,,,Reinforced Conc...,,,1 TRY,,25-10-2025,1 + 1,1,3 Storey,Available,Floor Easement,Not Furnished,,,Daire,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/143819-81,"52 Square Meters Apartment For Sale in Buca, Izmir",2.490.000 TRY,2490000.0,,143819-81,,For Sale,Apartment,,,"52 m2 
/ 45 m2",,3.,11 at Age,Air Conditionin...,,,,Empty,,No,,,,,,,,,14-10-2025,1 + 1,1,3 Storey,Available,Floor Easement,Furnished,,,,,
